ID_SNIES;Sexo;Estado Civil;Etnia;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;Nombre Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Semestre Ingreso;Edad Ingreso;Cantidad de materias vistas;Cantidad de cursos libres reprobados;Cantidad de cursos libres aprobados;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación;Desertor Predicción;Probabilidad de deserción
4379-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,98;3,91;No;2;17;45;0,0;5,0;4,162162162162162;0,0;0,0;15,0;No;0,0
5129-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,96;3,84;No;2;18;49;0,0;8,0;4,111463414634146;0,0;0,0;15,0;No;0,0
5404-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,19;2,67;Si;2;17;22;0,0;0,0;2,953636363636364;7,0;0,0;5,0;Si;1,0
5413-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,81;3,56;No;2;17;51;0,0;10,0;3,9185;0,0;0,0;15,0;Si;1,0
5461-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,29;3,5;Si;2;17;53;0,0;6,0;3,724255319148936;7,0;0,0;15,0;Si;1,0
5481-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,15;3,95;No;2;17;43;0,0;3,0;4,1855;0,0;0,0;15,0;No;0,0
5748-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,44;3,31;No;2;19;44;0,0;0,0;3,7418181818181817;5,0;0,0;15,0;No;0,0
6057-1112;Femenino;Soltero(a);No informa;Ninguna;Boyacá;derecho;derecho;1;derecho;3,75;3,94;Si;2;17;42;0,0;2,0;3,976756756756756;0,0;0,0;15,0;Si;1,0
6416-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,65;3,65;No;2;19;46;0,0;3,0;3,60925;3,0;0,0;15,0;No;0,0
6520-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,65;3,86;No;2;17;46;0,0;6,0;3,942307692307693;0,0;0,0;15,0;No;0,0
6746-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,1;3,74;No;2;17;43;0,0;3,0;4,05075;0,0;0,0;15,0;No;0,0
6812-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,92;3,86;No;2;17;48;0,0;8,0;4,022702702702703;0,0;0,0;15,0;No;0,0
7245-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,24;3,01;Si;2;18;22;0,0;1,0;3,144285714285714;5,0;0,0;12,0;Si;1,0
7280-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,05;4,11;No;2;18;49;0,0;8,0;4,157894736842105;1,0;0,0;15,0;No;0,0
7297-1112;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,43;3,62;No;2;17;47;0,0;4,0;3,817674418604651;3,0;0,0;15,0;No;0,0
7747-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,56;3,97;No;2;19;47;0,0;7,0;3,95175;0,0;0,0;15,0;No;0,0
7846-1112;Femenino;Soltero(a);No informa;Ninguna;Caquetá;derecho;derecho;1;derecho;3,74;3,38;No;2;18;42;0,0;1,0;3,8063414634146335;1,0;0,0;15,0;No;0,0
8502-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,65;4,12;No;2;18;51;0,0;10,0;3,9455263157894738;1,0;0,0;15,0;No;0,0
8536-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,03;2,87;Si;2;18;24;0,0;2,0;2,9600000000000004;7,0;0,0;11,0;Si;1,0
8550-1112;Femenino;Soltero(a);No informa;Ninguna;Tolima;derecho;derecho;1;derecho;3,42;3,64;No;2;18;44;0,0;0,0;3,752093023255814;3,0;0,0;15,0;No;0,0
8562-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,96;4,21;No;2;18;42;0,0;2,0;4,193684210526317;0,0;0,0;15,0;No;0,0
8613-1112;Femenino;Soltero(a);No informa;Ninguna;Tolima;derecho;derecho;1;derecho;3,47;3,54;No;2;17;53;0,0;10,0;3,777317073170732;4,0;0,0;15,0;No;0,0
8814-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,5;3,71;No;2;20;44;0,0;2,0;3,8980952380952383;2,0;0,0;15,0;No;0,0
9697-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,62;3,33;Si;2;18;45;0,0;2,0;3,6767441860465113;3,0;0,0;15,0;Si;1,0
10430-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,73;3,87;No;2;18;48;0,0;8,0;3,928;0,0;0,0;15,0;No;0,0
10454-1112;Femenino;Soltero(a);No pertenece;Ninguna;Nariño;derecho;derecho;1;derecho;3,77;3,86;No;2;18;43;0,0;3,0;3,99325;0,0;0,0;15,0;No;0,0
10456-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,63;3,4;No;2;18;43;0,0;0,0;3,7314285714285713;3,0;0,0;15,0;No;0,0
10504-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,96;3,73;No;2;17;48;0,0;7,0;3,941081081081081;1,0;0,0;15,0;No;0,0
10536-1112;Femenino;Soltero(a);No informa;Ninguna;Sucre;derecho;derecho;1;derecho;3,62;3,6;No;2;17;42;0,0;0,0;3,7845238095238094;2,0;0,0;15,0;No;0,0
10714-1112;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,37;3,07;Si;2;18;22;0,0;2,0;3,2375;5,0;0,0;11,0;Si;1,0
10763-1112;Femenino;Soltero(a);No informa;Ninguna;Boyacá;derecho;derecho;1;derecho;3,53;3,46;No;2;18;43;0,0;1,0;3,841463414634146;3,0;0,0;15,0;No;0,0
11302-1112;Femenino;Soltero(a);Pueblo indígena;Ninguna;Magdalena;derecho;derecho;1;derecho;3,65;3,87;No;2;19;44;0,0;0,0;3,7954761904761902;5,0;0,0;15,0;No;0,0
11311-1112;Femenino;Soltero(a);No informa;Ninguna;Magdalena;derecho;derecho;1;derecho;3,67;3,3;No;2;21;44;0,0;0,0;3,784772727272727;3,0;0,0;15,0;No;0,0
12030-1112;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,52;3,68;Si;2;18;53;0,0;7,0;3,78325;3,0;0,0;15,0;Si;1,0
12083-1112;Femenino;Soltero(a);No informa;Ninguna;Valle del Cauca;derecho;derecho;1;derecho;3,24;3,17;Si;2;18;31;0,0;10,0;3,202380952380953;6,0;0,0;11,0;Si;1,0
12119-1112;Femenino;Soltero(a);No pertenece;Ninguna;Valle del Cauca;derecho;derecho;1;derecho;4,01;4,46;Si;2;19;52;0,0;10,0;4,291212121212121;0,0;0,0;15,0;Si;1,0
12124-1112;Femenino;Soltero(a);No pertenece;Ninguna;Valle del Cauca;derecho;derecho;1;derecho;3,64;4,11;Si;2;18;46;0,0;6,0;3,972105263157895;0,0;0,0;15,0;Si;1,0
12127-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,09;3,55;Si;2;18;44;0,0;1,0;3,604390243902439;5,0;0,0;15,0;Si;1,0
12195-1112;Femenino;Soltero(a);No informa;Ninguna;Atlántico;derecho;derecho;1;derecho;3,73;3,62;Si;2;17;49;0,0;7,0;3,8997619047619048;2,0;0,0;15,0;Si;1,0
12206-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,82;3,77;Si;2;17;45;0,0;4,0;3,982926829268293;2,0;0,0;15,0;Si;1,0
12207-1112;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,88;3,91;Si;2;17;46;0,0;5,0;3,994615384615385;1,0;0,0;15,0;Si;1,0
12444-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,88;3,39;No;2;16;48;0,0;1,0;3,6751063829787234;6,0;0,0;14,0;No;0,0
12557-1112;Femenino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;3,75;3,72;Si;2;17;42;0,0;1,0;4,018048780487805;1,0;0,0;15,0;Si;1,0
12584-1112;Femenino;Soltero(a);No pertenece;Ninguna;Nariño;derecho;derecho;1;derecho;4,71;4,75;Si;2;17;62;0,0;10,0;4,061481481481481;4,0;0,0;15,0;Si;1,0
12653-1112;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,97;3,73;Si;2;17;41;0,0;0,0;4,018461538461539;0,0;0,0;15,0;Si;1,0
12654-1112;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,19;4,02;Si;2;17;41;0,0;1,0;4,211794871794871;0,0;0,0;15,0;Si;1,0
6063-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,97;3,98;No;1;18;61;0,0;6,0;4,16;0,0;156,0;9,0;No;0,0
7889-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,9;4,02;No;1;18;61;0,0;6,0;4,08462962962963;0,0;156,0;8,0;No;0,0
3632-1110;Femenino;Soltero(a);No pertenece;Ninguna;Meta;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,0;4,02;Si;1;17;50;1,0;6,0;4,164634146341464;0,0;101,0;6,0;Si;1,0
12649-1110;Femenino;Soltero(a);No pertenece;Ninguna;Caldas;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,64;3,78;No;1;18;63;1,0;6,0;3,846296296296296;1,0;159,0;8,0;No;0,0
11231-1110;Femenino;Soltero(a);No informa;Ninguna;Huila;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,56;3,61;Si;1;18;16;1,0;1,0;3,580714285714285;0,0;34,0;3,0;Si;1,0
2450-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,87;3,35;Si;1;17;15;0,0;2,0;3,68;1,0;31,0;3,0;Si;1,0
2879-1110;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,88;4,11;No;1;17;61;0,0;6,0;4,295416666666667;0,0;156,0;9,0;No;0,0
2230-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;2,94;3,74;No;1;16;65;0,0;6,0;3,83;6,0;151,0;8,0;No;0,0
907-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,42;3,5;No;1;16;67;0,0;6,0;3,933934426229509;6,0;170,0;8,0;No;0,0
8989-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,74;3,15;Si;1;18;16;0,0;2,0;3,3885714285714283;3,0;34,0;3,0;Si;1,0
636-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,9;3,92;No;1;17;62;0,0;6,0;4,225660377358491;1,0;159,0;9,0;No;0,0
2054-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,66;3,43;Si;1;16;16;0,0;2,0;3,5464285714285717;1,0;34,0;3,0;Si;1,0
7882-1110;Femenino;Soltero(a);No pertenece;Ninguna;Santander;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,25;3,55;Si;1;18;36;0,0;3,0;3,477878787878788;7,0;78,0;5,0;Si;1,0
3480-1110;Femenino;Soltero(a);No pertenece;Ninguna;Tolima;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,11;3,55;Si;1;16;23;0,0;2,0;3,3433333333333337;5,0;52,0;2,0;Si;1,0
9695-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,37;3,41;Si;1;18;54;1,0;4,0;3,696122448979592;6,0;122,0;7,0;Si;1,0
8978-1110;Femenino;Soltero(a);No informa;Ninguna;Santander;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,55;3,82;No;1;18;63;0,0;6,0;3,917777777777778;2,0;160,0;9,0;No;0,0
2208-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,74;3,28;Si;1;18;22;1,0;1,0;2,728;8,0;48,0;2,0;Si;1,0
12226-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,12;3,94;Si;1;16;39;0,0;5,0;4,1875757575757575;0,0;84,0;6,0;Si;1,0
2543-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,16;3,22;No;1;17;67;0,0;6,0;3,8206779661016954;6,0;171,0;9,0;No;0,0
1478-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,43;3,34;Si;1;17;16;1,0;1,0;3,393571428571428;2,0;34,0;3,0;Si;1,0
10839-1110;Femenino;Soltero(a);No informa;Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,27;3,5;No;1;18;65;0,0;6,0;3,781694915254237;4,0;166,0;9,0;No;0,0
4157-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,87;4,1;No;1;17;62;1,0;6,0;4,302075471698113;0,0;156,0;9,0;No;0,0
3079-1110;Femenino;Soltero(a);No pertenece;Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,76;3,61;No;1;16;64;0,0;6,0;3,490689655172414;6,0;147,0;8,0;No;0,0
10762-1110;Femenino;Soltero(a);No pertenece;Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,41;3,52;No;1;19;65;2,0;6,0;3,8073684210526313;2,0;161,0;8,0;No;0,0
3076-1110;Femenino;Soltero(a);No pertenece;Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,59;3,75;No;1;17;62;0,0;6,0;4,132075471698113;1,0;159,0;8,0;No;0,0
2047-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,6;3,67;No;1;17;63;0,0;6,0;4,073818181818182;2,0;161,0;9,0;No;0,0
9002-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,0;3,81;No;1;18;63;0,0;6,0;3,738070175438597;3,0;160,0;9,0;No;0,0
1748-1110;Femenino;Soltero(a);No pertenece;Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,16;3,75;No;1;16;64;0,0;6,0;3,832931034482759;4,0;163,0;9,0;No;0,0
2406-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,44;3,7;No;1;16;60;0,0;6,0;4,057884615384615;0,0;153,0;9,0;No;0,0
12320-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,78;3,71;Si;1;16;63;0,0;6,0;4,120545454545455;2,0;160,0;9,0;Si;1,0
2454-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,61;3,82;No;1;16;61;0,0;6,0;3,958148148148149;0,0;156,0;9,0;No;0,0
2332-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,31;3,68;Si;1;16;68;0,0;6,0;3,6708064516129033;9,0;175,0;8,0;Si;1,0
4380-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,83;3,87;No;1;17;61;0,0;6,0;4,165272727272727;0,0;156,0;9,0;No;0,0
4331-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,27;4,36;No;1;17;63;0,0;6,0;4,4482;0,0;156,0;9,0;No;0,0
12295-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,67;3,85;Si;1;16;61;1,0;6,0;4,08;0,0;153,0;9,0;Si;1,0
10718-1110;Femenino;Soltero(a);No informa;Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,13;3,97;No;1;18;61;1,0;6,0;4,194999999999999;0,0;153,0;9,0;No;0,0
904-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,44;3,53;No;1;17;61;0,0;6,0;3,912037037037037;1,0;155,0;9,0;No;0,0
2243-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,43;3,58;No;1;17;63;0,0;6,0;4,038888888888889;2,0;160,0;9,0;No;0,0
555-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,87;4,5;No;1;16;65;0,0;6,0;4,325;0,0;156,0;8,0;No;0,0
800-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,95;4,29;No;1;16;61;0,0;6,0;4,401818181818181;0,0;156,0;9,0;No;0,0
3781-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,57;3,68;No;1;17;61;0,0;6,0;4,0179629629629625;0,0;156,0;9,0;No;0,0
3769-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,58;3,43;No;1;17;64;0,0;6,0;3,928070175438597;3,0;162,0;9,0;No;0,0
1173-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,47;3,65;No;1;16;62;0,0;6,0;3,9165454545454543;1,0;158,0;8,0;No;0,0
4403-1110;Femenino;Soltero(a);No pertenece;Ninguna;La Guajira;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,43;3,7;No;1;17;62;0,0;6,0;3,946727272727272;2,0;157,0;9,0;No;0,0
3755-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,02;4,15;No;1;17;61;0,0;6,0;4,271372549019608;0,0;156,0;9,0;No;0,0
4123-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,03;3,93;No;1;17;61;0,0;6,0;4,29425925925926;0,0;156,0;9,0;No;0,0
1352-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,11;4,06;No;1;17;62;0,0;6,0;4,337;1,0;158,0;9,0;No;0,0
7904-1110;Femenino;Soltero(a);No pertenece;Ninguna;Antioquia;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,23;4,28;No;1;18;61;0,0;6,0;4,460196078431372;0,0;156,0;9,0;No;0,0
4218-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,54;3,75;No;1;17;63;0,0;6,0;3,9167272727272726;2,0;161,0;9,0;No;0,0
12212-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,79;3,67;Si;1;17;62;0,0;6,0;4,115576923076923;1,0;159,0;9,0;Si;1,0
961-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,99;3,89;No;1;17;62;0,0;6,0;4,165272727272727;1,0;158,0;9,0;No;0,0
4207-1110;Femenino;Soltero(a);No pertenece;Ninguna;Norte de Santander;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,37;3,77;No;1;17;63;0,0;6,0;4,082105263157895;2,0;161,0;8,0;Si;1,0
3274-1110;Femenino;Soltero(a);No pertenece;Ninguna;Norte de Santander;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,0;4,27;No;1;17;61;0,0;6,0;4,348909090909091;0,0;156,0;9,0;No;0,0
2364-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,48;3,62;No;1;17;65;0,0;6,0;3,918620689655172;4,0;166,0;9,0;No;0,0
1183-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,98;3,96;No;1;17;61;0,0;6,0;4,272592592592592;0,0;156,0;9,0;No;0,0
4385-1110;Femenino;Soltero(a);No pertenece;Ninguna;Norte de Santander;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,14;3,87;No;1;17;63;0,0;6,0;4,253888888888889;0,0;156,0;9,0;No;0,0
1836-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,66;3,8;No;1;17;62;0,0;6,0;4,116481481481482;1,0;159,0;9,0;No;0,0
12452-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,43;4,41;Si;1;17;69;0,0;6,0;4,544;0,0;156,0;9,0;No;0,0
519-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,31;4,51;No;1;17;75;0,0;6,0;4,5523255813953485;0,0;156,0;9,0;No;0,0
5264-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,79;3,88;No;1;19;61;1,0;6,0;3,963333333333333;0,0;153,0;9,0;No;0,0
3805-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,04;4,02;No;1;17;61;0,0;6,0;4,352075471698113;0,0;156,0;9,0;No;0,0
6813-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,43;3,74;No;1;18;63;0,0;6,0;3,974642857142858;2,0;161,0;9,0;No;0,0
3980-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,93;4,22;No;1;17;61;0,0;6,0;4,287407407407407;0,0;156,0;9,0;No;0,0
6516-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,1;3,87;No;1;18;64;0,0;6,0;4,038421052631579;3,0;165,0;9,0;No;0,0
3810-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,71;3,67;No;1;17;62;1,0;6,0;3,9530909090909088;1,0;139,0;8,0;No;0,0
6799-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,57;3,83;No;1;18;63;0,0;6,0;4,158363636363637;2,0;161,0;9,0;No;0,0
11232-1110;Femenino;Soltero(a);No informa;Ninguna;Huila;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,61;3,35;No;1;18;67;1,0;6,0;3,7196610169491526;5,0;171,0;9,0;No;0,0
10872-1110;Femenino;Soltero(a);No pertenece;Ninguna;Córdoba;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,44;4,01;No;1;18;61;0,0;6,0;3,9635185185185184;1,0;155,0;8,0;No;0,0
9349-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,7;4,06;No;1;19;61;0,0;6,0;4,251698113207548;0,0;156,0;9,0;No;0,0
12710-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bolívar;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,94;3,75;Si;1;19;62;1,0;6,0;4,071272727272727;1,0;155,0;8,0;Si;1,0
9775-1110;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,77;3,83;No;1;18;62;0,0;6,0;4,065636363636363;1,0;158,0;9,0;No;0,0
6042-1110;Femenino;Soltero(a);No informa;Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,33;3,71;No;1;18;63;0,0;6,0;3,900877192982456;2,0;160,0;9,0;No;0,0
10756-1110;Femenino;Soltero(a);No pertenece;Ninguna;Antioquia;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,66;3,85;No;1;19;61;0,0;6,0;4,049423076923077;3,0;155,0;8,0;No;0,0
8387-1111;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;trabajo social;ciencias sociales y humanas;2;trabajo social;4,21;4,06;No;1;18;59;0,0;1,0;4,304150943396227;0,0;168,0;10,0;No;0,0
9367-1111;Femenino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;trabajo social;ciencias sociales y humanas;2;trabajo social;4,15;4,1;No;2;17;59;0,0;2,0;4,246071428571429;0,0;167,0;10,0;No;0,0
