Sexo;Estado Civil;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Cantidad de materias vistas;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación
Femenino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;4.05;3.92;No;36;3.999444444444445;0.0;90.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;4.02;3.76;No;22;3.325;6.0;54.0;2.0
Femenino;Soltero(a);Ninguna;Santander;psicología;ciencias sociales y humanas;2;4.16;3.98;No;36;4.055555555555555;0.0;90.0;5.0
Femenino;Soltero(a);Ninguna;Santander;psicología;ciencias sociales y humanas;2;4.31;3.98;No;36;4.2588888888888885;0.0;90.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;4.28;4.26;No;55;4.178545454545454;0.0;148.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;geografía;ciencias sociales y humanas;2;4.5;4.53;No;25;4.4004;0.0;64.0;4.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.39;4.26;No;39;4.154166666666667;2.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bolívar;comunicación social - periodismo;comunicación social;2;4.2;4.1;No;31;4.094516129032258;1.0;67.0;4.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.33;4.33;No;39;4.221388888888889;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.2;3.97;No;39;3.781052631578948;4.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.37;4.15;No;39;3.844736842105263;3.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;conservación y restauración del patrimonio cultural mueble;estudios del patrimonio cultural;2;4.13;4.1;No;38;4.227777777777778;0.0;83.0;4.0
Femenino;Soltero(a);Ninguna;Norte de Santander;comunicación social - periodismo;comunicación social;2;4.26;4.45;No;39;4.295789473684211;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.2;3.85;Si;8;3.84125;1.0;17.0;3.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.16;3.97;No;41;3.920731707317073;4.0;91.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;2;4.11;4.0;Si;19;3.658947368421052;2.0;16.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.27;4.09;No;39;4.050000000000001;2.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.51;4.14;No;39;4.357837837837838;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.42;3.92;No;39;3.918918918918919;2.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.17;4.5;No;43;4.162619047619048;1.0;93.0;5.0
Femenino;Soltero(a);Ninguna;Casanare;comunicación social - periodismo;comunicación social;2;4.05;4.09;No;39;4.001538461538462;2.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.5;4.2;No;39;4.386842105263158;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.68;4.61;No;39;4.5375;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.19;3.96;No;39;4.242702702702703;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.32;4.27;No;39;4.237105263157894;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.27;4.15;No;39;4.146153846153846;0.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.42;4.19;No;39;4.233589743589743;0.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.62;4.34;No;38;4.238378378378378;1.0;85.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.36;4.15;No;31;4.146333333333334;0.0;69.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.39;4.26;No;38;4.283513513513514;0.0;85.0;6.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.24;4.22;No;39;4.220526315789473;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.33;4.27;No;39;4.187222222222222;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.55;4.07;No;39;3.853947368421052;2.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;conservación y restauración del patrimonio cultural mueble;estudios del patrimonio cultural;2;4.45;4.38;No;38;4.433783783783784;0.0;83.0;4.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.34;4.48;Si;8;4.397142857142858;0.0;17.0;3.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.32;3.99;No;39;3.9665789473684208;4.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Atlántico;comunicación social - periodismo;comunicación social;2;4.68;4.56;No;39;4.55;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.5;4.49;No;40;4.341666666666667;0.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Santander;comunicación social - periodismo;comunicación social;2;4.31;4.29;No;39;4.203611111111112;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.47;4.39;No;39;4.367297297297298;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.19;4.29;No;39;3.737435897435897;5.0;89.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.11;4.05;No;40;3.914102564102565;4.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.35;4.31;No;39;4.129189189189189;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.29;3.78;No;39;4.032307692307692;2.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.38;4.21;No;39;4.090526315789473;2.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.61;3.32;Si;15;3.4546666666666668;3.0;30.0;2.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.14;3.8;No;40;3.8825;3.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.46;4.37;No;41;4.271951219512196;0.0;91.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.4;4.06;No;39;4.1692307692307695;1.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.37;4.15;No;39;3.870789473684211;3.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Sucre;comunicación social - periodismo;comunicación social;2;4.32;4.21;No;38;4.296111111111111;0.0;83.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.82;3.6;Si;23;3.427826086956522;4.0;51.0;3.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.63;4.43;No;42;4.514722222222222;0.0;87.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.17;3.77;No;39;3.807179487179487;2.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Atlántico;comunicación social - periodismo;comunicación social;2;4.48;4.65;No;41;4.566571428571429;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.2;4.13;No;38;4.048947368421052;1.0;83.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.18;3.93;No;39;3.944871794871794;3.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.19;3.99;No;40;3.753;4.0;90.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.06;3.06;No;40;3.70075;4.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Meta;comunicación social - periodismo;comunicación social;2;3.91;4.02;No;39;3.819210526315789;3.0;88.0;6.0
Femenino;Soltero(a);Ninguna;Guaviare;comunicación social - periodismo;comunicación social;2;4.28;4.07;No;39;4.15027027027027;1.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.54;4.46;No;39;4.477222222222222;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.66;4.58;No;39;4.294594594594595;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.6;4.42;No;38;4.475714285714286;0.0;83.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.23;3.76;No;40;4.0335;0.0;87.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.19;4.06;No;40;4.1355;1.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;conservación y restauración del patrimonio cultural mueble;estudios del patrimonio cultural;2;3.74;3.96;No;38;3.996486486486487;0.0;83.0;4.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.37;4.32;No;39;4.241666666666666;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.34;3.93;No;39;4.1518421052631584;1.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.47;3.87;No;39;4.12421052631579;1.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.04;3.96;No;39;4.071538461538461;0.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bolívar;comunicación social - periodismo;comunicación social;2;4.31;4.35;No;39;4.295714285714285;1.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.0;4.19;No;39;4.0981578947368416;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;4.4;4.45;No;39;4.167368421052632;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.04;3.9;No;39;3.943421052631579;2.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.22;4.13;No;40;4.02225;3.0;89.0;6.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.24;4.33;Si;23;4.222608695652174;0.0;49.0;3.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.35;4.06;No;40;4.236578947368422;0.0;87.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.14;3.7;No;39;3.605384615384616;3.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.11;3.91;Si;8;3.9125;0.0;17.0;3.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.53;4.45;No;39;4.408108108108108;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.38;4.16;No;39;4.010810810810811;1.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.47;4.4;No;39;4.147058823529412;0.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;conservación y restauración del patrimonio cultural mueble;estudios del patrimonio cultural;2;4.21;4.03;No;38;4.2219444444444445;0.0;83.0;4.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.52;4.22;No;39;4.251351351351351;1.0;87.0;6.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.33;4.22;No;39;4.123783783783784;0.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.96;3.84;No;38;3.955;3.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;4.27;4.09;No;39;4.021282051282052;1.0;85.0;5.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.62;3.91;No;25;3.0128;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Boyacá;derecho;derecho;1;4.11;4.19;No;25;3.433478260869565;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.09;3.47;No;37;3.107692307692308;10.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Nariño;derecho;derecho;1;4.08;4.31;No;32;3.625833333333333;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Putumayo;derecho;derecho;1;4.1;4.09;No;26;3.58375;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Casanare;derecho;derecho;1;4.21;3.44;Si;18;2.84875;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Casanare;derecho;derecho;1;4.51;4.5;No;24;3.8521739130434782;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Arauca;derecho;derecho;1;3.61;3.25;No;25;2.3332;16.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Tolima;derecho;derecho;1;4.1;3.75;No;35;3.1228;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Santander;derecho;derecho;1;4.54;4.59;No;31;3.78;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Santander;derecho;derecho;1;4.21;4.23;No;33;3.600869565217391;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Santander;derecho;derecho;1;4.5;4.55;No;29;3.685;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.44;4.56;No;34;3.957272727272728;5.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Norte de Santander;derecho;derecho;1;3.59;3.32;No;32;2.8925;11.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Risaralda;derecho;derecho;1;3.47;3.4;No;23;3.0491304347826085;7.0;0.0;14.0
Femenino;Soltero(a);Ninguna;Nariño;derecho;derecho;1;3.64;3.47;No;25;2.8720833333333338;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Huila;derecho;derecho;1;4.25;4.46;No;27;3.7240909090909096;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Huila;derecho;derecho;1;3.46;3.52;No;26;2.9853846153846155;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Huila;derecho;derecho;1;3.94;3.79;No;32;3.555;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cundinamarca;derecho;derecho;1;3.79;3.72;No;23;2.8755;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cundinamarca;derecho;derecho;1;4.19;3.75;No;25;3.408;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cundinamarca;derecho;derecho;1;3.84;3.89;No;27;3.2920833333333337;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Córdoba;derecho;derecho;1;3.51;1.58;Si;16;1.681875;12.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cesar;derecho;derecho;1;3.58;2.91;No;24;2.5025;16.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cesar;derecho;derecho;1;3.73;3.79;No;23;3.500434782608696;4.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Cesar;derecho;derecho;1;3.99;3.91;No;26;3.2915384615384613;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Córdoba;derecho;derecho;1;3.86;3.45;No;30;3.148333333333333;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Córdoba;derecho;derecho;1;4.14;4.03;No;24;2.566521739130435;13.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Boyacá;derecho;derecho;1;4.11;4.14;No;34;3.4604761904761907;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Boyacá;derecho;derecho;1;3.67;3.34;No;20;2.6125;10.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Boyacá;derecho;derecho;1;4.33;4.65;No;28;3.8818181818181823;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Atlántico;derecho;derecho;1;3.46;3.33;No;23;2.9752173913043483;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Atlántico;derecho;derecho;1;4.29;4.11;No;25;3.435833333333333;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bolívar;derecho;derecho;1;4.44;4.56;No;25;3.832173913043478;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Atlántico;derecho;derecho;1;3.44;3.15;Si;16;2.670625;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.72;3.48;No;21;2.855714285714286;11.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.98;3.64;No;28;3.083333333333333;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.68;3.52;No;26;2.914230769230769;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.15;3.89;No;33;3.3225;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.13;4.14;No;24;3.27375;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.44;4.46;No;29;3.750434782608696;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Meta;derecho;derecho;1;3.74;3.36;No;24;2.4469565217391307;13.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.67;4.12;No;36;3.3875;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.93;3.6;Si;17;2.8594117647058823;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.54;4.34;No;27;3.6869565217391305;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.22;4.03;No;29;3.466521739130435;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.93;3.89;No;38;3.231923076923077;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.13;4.02;No;29;3.492083333333333;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.88;3.61;No;28;3.084;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.49;4.68;No;31;3.86952380952381;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.31;4.42;No;34;3.815;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.03;4.03;No;25;3.452;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.63;3.78;No;27;3.2270370370370367;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.3;3.95;No;34;3.3541666666666665;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.21;4.1;No;27;3.526521739130435;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.9;3.36;Si;18;2.736875;9.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.59;3.49;No;26;3.0796153846153844;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.18;4.15;No;29;3.53375;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.05;3.78;No;27;3.434583333333333;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;4.15;4.26;No;24;3.7416666666666663;5.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.98;3.6;No;27;3.023333333333333;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.69;3.99;No;24;3.4868181818181814;5.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.77;3.98;No;27;3.299583333333333;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;La Guajira;derecho;derecho;1;4.21;4.26;No;28;3.67;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.65;3.53;No;29;3.085384615384615;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bolívar;derecho;derecho;1;3.79;2.8;No;36;2.714;14.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Norte de Santander;derecho;derecho;1;3.56;2.71;Si;19;2.1875;11.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Bogotá D.C.;derecho;derecho;1;3.65;3.47;No;28;3.0778571428571424;8.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Meta;derecho;derecho;1;3.66;2.94;No;34;1.80375;16.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Tolima;derecho;derecho;1;4.21;3.93;No;26;3.47125;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Valle del Cauca;derecho;derecho;1;4.05;3.94;No;25;3.409565217391304;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Valle del Cauca;derecho;derecho;1;4.8;4.85;No;40;3.8872222222222224;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Santander;derecho;derecho;1;4.02;4.42;No;29;3.781739130434783;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Quindío;derecho;derecho;1;3.63;3.53;No;22;2.7055;11.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Norte de Santander;derecho;derecho;1;4.38;4.48;No;25;3.76875;6.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Norte de Santander;derecho;derecho;1;4.02;3.95;No;35;3.396086956521739;7.0;0.0;12.0
Femenino;Soltero(a);Ninguna;Norte de Santander;derecho;derecho;1;4.11;3.84;No;29;3.3178260869565217;7.0;0.0;12.0
